1364,1636,539,955,0.65,1.0
1364,1636,452,439,0.82,0.99
1364,1636,500,765,0.63,1.0
1364,1636,415,1156,0.63,1.0
1364,1636,458,885,0.62,0.95
1364,1636,648,559,0.71,1.0
1364,1636,494,785,0.71,1.0
1364,1636,355,667,0.75,1.0
1364,1636,451,612,0.69,1.0
1364,1636,382,562,0.78,1.0
1364,1636,407,482,0.79,1.0
1364,1636,681,711,0.69,1.0
1364,1636,503,938,0.72,1.0
1364,1636,367,855,0.75,0.99
1364,1636,488,797,0.72,0.98
1364,1636,367,843,0.68,0.98
1364,1636,525,865,0.57,1.0
1364,1636,399,474,0.85,0.98
1364,1636,670,661,0.6,1.0
1364,1636,559,627,0.71,1.0
1364,1636,369,566,0.83,1.0
1364,1636,336,544,0.73,0.99
1364,1636,611,857,0.6,0.99
1364,1636,556,737,0.65,1.0
1364,1636,326,330,0.82,0.99
1364,1636,209,506,0.79,1.0
1364,1636,585,452,0.7,1.0
1364,1636,511,897,0.62,0.98
1364,1636,630,683,0.69,1.0
1364,1636,417,472,0.8,0.98
1364,1636,372,778,0.76,1.0
1364,1636,425,977,0.63,1.0
1364,1636,471,526,0.76,1.0
1364,1636,658,535,0.65,1.0
1364,1636,409,654,0.71,1.0
1364,1636,411,688,0.77,1.0
1364,1636,438,594,0.76,0.87
1364,1636,505,575,0.79,1.0
1364,1636,369,750,0.71,1.0
1364,1636,446,790,0.69,0.86
1364,1636,442,761,0.69,0.98
1364,1636,522,890,0.59,1.0
1364,1636,584,839,0.74,0.96
1364,1636,626,907,0.57,1.0
1364,1636,537,697,0.62,1.0
1364,1636,658,702,0.67,1.0
1364,1636,433,617,0.68,1.0
1364,1636,480,593,0.73,1.0
1364,1636,437,383,0.79,1.0
1364,1636,529,756,0.62,1.0
1364,1636,583,790,0.67,1.0
1364,1636,447,832,0.61,1.0
1364,1636,293,473,0.81,1.0
1364,1636,475,740,0.68,1.0
1364,1636,447,458,0.7,1.0
1364,1636,464,729,0.69,0.95
1364,1636,362,1114,0.67,1.0
1364,1636,392,1052,0.66,1.0
1364,1636,269,821,0.78,1.0
1364,1636,533,491,0.71,1.0
1364,1636,470,743,0.66,0.99
1364,1636,457,456,0.77,0.98
1364,1636,459,524,0.76,1.0
1364,1636,328,724,0.78,1.0
1364,1636,656,940,0.64,0.99
1364,1636,316,563,0.76,0.98
1364,1636,359,862,0.69,0.97
1364,1636,381,509,0.77,1.0
1364,1636,649,546,0.68,1.0
1364,1636,298,608,0.81,1.0
1364,1636,445,528,0.71,0.98
1364,1636,361,656,0.78,1.0
