674,826,177,264,0.7,0.8
674,826,176,253,0.77,0.74
674,826,161,244,0.74,0.6
674,826,134,279,0.82,0.78
674,826,124,158,0.89,0.47
674,826,144,222,0.82,0.48
674,826,112,227,0.84,0.97
674,826,166,184,0.85,0.95
674,826,127,280,0.77,0.92
674,826,172,264,0.75,0.55
674,826,147,221,0.84,0.56
674,826,178,260,0.81,0.66
674,826,185,311,0.74,0.76
674,826,188,193,0.8,0.63
674,826,173,194,0.8,0.59
674,826,184,208,0.77,0.49
674,826,186,236,0.78,0.58
674,826,179,204,0.81,0.61
674,826,193,285,0.73,0.81
674,826,182,310,0.69,0.69
674,826,116,207,0.83,0.43
674,826,144,200,0.83,0.53
674,826,122,232,0.86,0.54
674,826,169,216,0.8,0.55
674,826,156,280,0.78,0.81
674,826,165,231,0.81,0.6
674,826,179,273,0.74,0.64
674,826,141,218,0.83,0.78
674,826,163,161,0.82,0.98
674,826,198,238,0.69,0.48
674,826,116,168,0.87,0.44
674,826,197,265,0.76,0.82
674,826,164,170,0.8,0.64
674,826,179,231,0.74,0.85
674,826,162,214,0.79,0.72
674,826,154,181,0.84,0.65
674,826,192,195,0.8,0.71
674,826,146,206,0.82,0.56
674,826,153,216,0.77,0.51
674,826,184,186,0.8,0.84
674,826,165,293,0.75,0.82
674,826,172,151,0.86,0.84
674,826,141,257,0.77,0.59
674,826,149,218,0.8,0.49
674,826,162,229,0.78,0.57
674,826,109,171,0.85,0.99
674,826,136,208,0.86,0.43
674,826,128,222,0.83,0.46
674,826,162,197,0.78,0.68
674,826,151,182,0.81,0.52
674,826,152,265,0.78,0.57
674,826,140,146,0.86,0.8
674,826,186,258,0.81,0.61
674,826,131,222,0.76,0.98
674,826,120,100,0.88,1.0
674,826,131,236,0.82,0.45
674,826,158,274,0.8,0.44
674,826,177,248,0.77,0.61
674,826,159,200,0.86,0.57
674,826,154,227,0.77,0.52
674,826,170,203,0.81,0.43
674,826,174,219,0.81,0.76
674,826,171,233,0.8,0.76
674,826,188,275,0.75,0.65
674,826,145,181,0.86,0.77
674,826,170,204,0.82,0.48
674,826,162,202,0.85,0.49
674,826,151,199,0.81,0.45
674,826,151,226,0.8,0.41
674,826,144,224,0.75,0.54
674,826,199,194,0.78,0.68
674,826,157,222,0.83,0.63
674,826,154,223,0.82,0.95
674,826,153,256,0.74,0.61
674,826,122,236,0.8,0.48
674,826,216,263,0.72,0.79
674,826,180,148,0.85,0.41
674,826,151,233,0.73,0.53
674,826,146,260,0.77,0.65
674,826,184,184,0.75,0.59
674,826,140,171,0.81,0.97
674,826,228,268,0.72,0.94
674,826,146,182,0.81,0.88
674,826,186,241,0.84,0.65
674,826,193,243,0.79,0.54
674,826,211,303,0.77,0.64
674,826,159,244,0.81,0.61
674,826,154,217,0.83,0.49
674,826,186,273,0.79,0.8
674,826,140,199,0.82,0.63
674,826,172,169,0.84,0.64
674,826,187,257,0.76,0.71
674,826,133,231,0.83,0.31
674,826,214,237,0.77,0.53
674,826,181,188,0.82,0.62
674,826,150,243,0.74,0.81
674,826,211,205,0.77,0.81
674,826,198,270,0.72,0.66
674,826,181,210,0.82,0.74
674,826,161,232,0.85,0.5
674,826,187,312,0.7,0.86
674,826,154,246,0.83,0.78
674,826,186,187,0.77,0.86
674,826,191,243,0.74,0.7
674,826,127,178,0.89,0.7
674,826,155,228,0.82,0.95
674,826,126,259,0.8,0.51
674,826,149,304,0.69,0.57
674,826,206,249,0.75,0.85
674,826,149,154,0.83,0.65
674,826,160,132,0.85,0.24
674,826,144,285,0.75,0.87
674,826,190,243,0.82,0.65
674,826,150,213,0.77,1.0
674,826,152,135,0.84,0.4
674,826,186,229,0.81,0.53
674,826,147,215,0.83,0.66
674,826,181,263,0.71,0.63
674,826,178,212,0.83,0.63
674,826,179,246,0.75,0.61
674,826,172,266,0.79,0.63
674,826,148,246,0.79,0.52
674,826,147,233,0.8,0.57
674,826,217,295,0.76,0.83
674,826,143,251,0.84,0.65
674,826,180,190,0.76,0.84
674,826,203,252,0.69,0.57
674,826,145,202,0.84,0.36
