674,826,128,292,0.78,1.0
674,826,181,174,0.83,0.98
674,826,204,249,0.77,0.95
674,826,189,89,0.75,1.0
674,826,125,264,0.76,0.98
674,826,236,263,0.73,0.98
674,826,260,414,0.6,1.0
674,826,217,312,0.72,1.0
674,826,163,325,0.73,1.0
674,826,222,177,0.81,0.85
674,826,189,241,0.81,0.99
674,826,129,321,0.73,0.96
674,826,111,184,0.81,0.98
674,826,161,272,0.75,1.0
674,826,178,475,0.57,1.0
674,826,241,206,0.77,1.0
674,826,154,323,0.79,0.93
674,826,140,429,0.67,1.0
674,826,157,312,0.81,0.94
674,826,128,369,0.73,1.0
674,826,243,267,0.78,0.94
674,826,188,335,0.79,1.0
674,826,346,326,0.61,1.0
674,826,222,321,0.76,0.99
674,826,214,298,0.71,0.98
674,826,279,292,0.68,0.94
674,826,245,429,0.63,1.0
674,826,224,348,0.78,1.0
674,826,156,278,0.8,0.92
674,826,185,275,0.76,0.98
674,826,107,184,0.85,1.0
674,826,228,293,0.73,1.0
674,826,140,240,0.85,0.97
674,826,203,350,0.73,1.0
674,826,173,257,0.81,0.97
674,826,151,372,0.7,1.0
674,826,118,169,0.83,0.98
674,826,246,368,0.62,1.0
674,826,182,147,0.84,1.0
674,826,118,348,0.75,0.98
674,826,201,410,0.65,1.0
674,826,160,280,0.75,1.0
674,826,166,290,0.72,1.0
674,826,271,413,0.63,1.0
674,826,249,232,0.78,0.99
674,826,159,323,0.76,0.99
674,826,281,319,0.65,0.98
674,826,254,201,0.79,0.94
674,826,218,371,0.68,1.0
674,826,249,335,0.74,1.0
674,826,303,351,0.73,0.98
674,826,133,216,0.81,1.0
674,826,195,266,0.69,0.99
674,826,171,393,0.72,1.0
674,826,152,313,0.75,1.0
674,826,235,319,0.76,0.96
674,826,201,197,0.74,1.0
674,826,184,335,0.75,1.0
674,826,218,428,0.61,0.99
674,826,287,177,0.67,0.96
674,826,205,395,0.69,1.0
674,826,101,388,0.71,1.0
674,826,161,241,0.79,0.94
674,826,194,207,0.85,0.99
674,826,100,257,0.84,0.89
674,826,218,300,0.76,0.99
674,826,251,340,0.6,1.0
674,826,168,375,0.78,0.99
674,826,67,293,0.86,0.99
674,826,125,335,0.78,1.0
674,826,227,397,0.73,0.97
674,826,263,382,0.74,1.0
674,826,269,175,0.78,1.0
674,826,252,180,0.77,1.0
674,826,129,354,0.73,1.0
674,826,278,308,0.65,1.0
674,826,228,257,0.77,1.0
674,826,219,299,0.69,0.98
674,826,212,171,0.79,1.0
674,826,231,283,0.7,1.0
674,826,166,349,0.76,1.0
674,826,301,226,0.75,1.0
674,826,184,293,0.75,0.96
674,826,313,229,0.71,1.0
674,826,253,450,0.62,1.0
