227,273,70,115,0.66,0.98
227,273,71,117,0.67,0.51
227,273,117,117,0.55,0.98
227,273,60,73,0.85,0.69
227,273,157,106,0.51,0.85
227,273,89,147,0.61,0.88
227,273,95,113,0.61,1.0
227,273,87,88,0.66,0.96
227,273,108,139,0.58,0.92
227,273,79,104,0.77,0.57
227,273,94,98,0.73,0.74
227,273,136,143,0.55,0.76
227,273,74,108,0.74,0.83
227,273,121,95,0.52,0.76
227,273,121,88,0.64,1.0
227,273,64,156,0.58,0.99
227,273,65,143,0.67,0.77
227,273,76,119,0.77,0.98
227,273,75,141,0.54,0.86
227,273,79,180,0.64,0.36
227,273,119,48,0.7,1.0
227,273,93,128,0.61,0.39
227,273,50,77,0.78,0.95
227,273,88,128,0.58,0.98
227,273,82,129,0.65,1.0
227,273,63,158,0.57,0.94
227,273,146,148,0.43,0.92
227,273,103,101,0.69,0.85
227,273,88,135,0.67,0.3
227,273,124,90,0.61,0.41
227,273,127,138,0.6,0.78
227,273,112,128,0.68,0.9
227,273,124,125,0.53,0.75
227,273,78,91,0.7,0.89
227,273,77,139,0.66,0.99
227,273,93,95,0.65,0.75
227,273,58,107,0.79,0.39
227,273,76,91,0.69,0.48
227,273,100,112,0.65,0.76
227,273,58,68,0.78,0.73
227,273,132,168,0.5,0.86
227,273,56,128,0.67,0.62
227,273,64,106,0.73,0.79
227,273,101,72,0.64,0.49
227,273,98,123,0.63,0.96
227,273,88,109,0.62,0.93
227,273,86,108,0.66,0.95
227,273,81,76,0.64,1.0
227,273,83,94,0.81,0.72
227,273,119,135,0.56,1.0
227,273,84,124,0.7,0.57
227,273,103,70,0.72,0.91
227,273,128,86,0.53,0.95
227,273,112,131,0.49,0.9
227,273,80,144,0.64,0.79
227,273,83,63,0.75,0.46
227,273,151,126,0.45,0.84
227,273,114,123,0.61,0.8
227,273,97,118,0.73,0.42
227,273,97,128,0.64,0.95
227,273,93,124,0.57,0.65
227,273,74,97,0.61,1.0
227,273,83,118,0.68,0.55
227,273,126,120,0.63,0.66
227,273,72,138,0.58,0.75
227,273,109,159,0.51,0.82
227,273,117,65,0.63,0.39
227,273,108,102,0.66,0.87
227,273,95,110,0.63,0.96
227,273,111,72,0.63,0.71
227,273,119,146,0.51,0.9
227,273,111,81,0.79,0.81
227,273,90,89,0.68,0.67
227,273,111,122,0.5,0.99
227,273,91,111,0.59,0.52
227,273,128,120,0.6,0.15
227,273,118,65,0.69,0.79
227,273,71,105,0.74,0.93
227,273,99,145,0.63,0.53
227,273,76,65,0.76,0.99
227,273,81,73,0.76,0.8
227,273,99,111,0.7,0.42
227,273,46,105,0.71,0.57
227,273,53,70,0.79,0.97
227,273,102,108,0.64,0.69
227,273,93,74,0.71,0.97
227,273,119,79,0.56,0.98
227,273,97,144,0.64,0.82
227,273,111,88,0.66,1.0
227,273,107,99,0.54,0.98
227,273,90,98,0.72,0.63
227,273,66,136,0.69,0.63
227,273,91,99,0.72,0.6
227,273,80,126,0.65,0.55
227,273,102,122,0.66,0.86
227,273,93,61,0.7,0.97
227,273,118,111,0.47,0.84
227,273,135,97,0.61,0.9
227,273,72,132,0.65,0.95
227,273,126,175,0.48,0.79
227,273,113,137,0.7,0.78
227,273,108,116,0.66,0.86
227,273,94,108,0.7,0.98
227,273,108,110,0.6,0.58
227,273,99,55,0.7,1.0
227,273,70,171,0.52,0.96
227,273,105,104,0.67,0.89
227,273,82,94,0.74,0.53
227,273,100,79,0.6,0.98
227,273,116,146,0.51,0.94
227,273,105,155,0.57,0.93
227,273,55,89,0.81,0.65
227,273,92,112,0.59,0.46
227,273,105,111,0.75,0.56
227,273,142,64,0.7,0.98
227,273,58,105,0.71,0.92
227,273,147,95,0.55,0.93
227,273,115,112,0.65,0.96
227,273,98,72,0.72,0.73
227,273,83,157,0.69,0.48
227,273,132,141,0.49,0.99
227,273,134,97,0.56,1.0
227,273,88,96,0.66,0.55
227,273,102,92,0.63,0.98
227,273,91,99,0.59,0.8
227,273,69,106,0.8,0.07
227,273,155,133,0.46,0.78
227,273,148,107,0.52,0.94
227,273,80,45,0.84,0.48
227,273,71,135,0.66,0.99
227,273,103,117,0.6,0.78
227,273,97,94,0.77,0.56
227,273,116,47,0.73,0.41
227,273,71,114,0.63,0.93
227,273,96,117,0.66,0.59
227,273,110,103,0.61,1.0
227,273,105,96,0.65,0.93
227,273,75,92,0.66,1.0
227,273,107,62,0.71,1.0
227,273,79,152,0.63,0.53
227,273,86,110,0.63,0.66
227,273,108,145,0.62,0.9
227,273,120,117,0.6,0.62
227,273,72,115,0.65,0.98
227,273,68,44,0.79,0.46
227,273,85,87,0.68,0.21
227,273,88,85,0.65,0.83
227,273,105,119,0.57,0.9
