674,826,184,210,0.82,0.43
674,826,153,190,0.83,0.45
674,826,155,157,0.84,0.75
674,826,125,272,0.79,0.39
674,826,168,210,0.88,0.44
674,826,157,198,0.81,0.36
674,826,195,234,0.77,0.79
674,826,150,254,0.74,0.64
674,826,147,244,0.8,0.53
674,826,160,181,0.86,0.47
674,826,187,243,0.81,0.67
674,826,146,241,0.8,0.29
674,826,197,231,0.79,0.77
674,826,138,208,0.84,0.4
674,826,235,253,0.77,0.78
674,826,157,200,0.82,0.51
674,826,182,241,0.8,0.51
674,826,137,242,0.81,0.49
674,826,158,217,0.79,0.52
674,826,174,212,0.8,0.74
674,826,212,208,0.77,0.52
674,826,164,251,0.72,0.72
674,826,161,305,0.77,0.72
674,826,175,211,0.81,0.34
674,826,142,198,0.82,0.59
674,826,153,214,0.86,0.68
674,826,200,277,0.79,0.68
674,826,158,221,0.81,0.59
674,826,176,212,0.81,0.6
674,826,171,207,0.85,0.46
674,826,182,205,0.8,0.52
674,826,126,289,0.75,0.98
674,826,176,277,0.8,0.51
674,826,172,268,0.78,0.6
674,826,195,276,0.77,0.64
674,826,135,161,0.81,0.83
674,826,143,250,0.77,0.79
674,826,175,230,0.78,0.56
674,826,94,171,0.83,1.0
674,826,160,209,0.78,0.54
674,826,176,221,0.81,0.4
674,826,164,285,0.82,0.61
674,826,205,268,0.79,0.82
674,826,171,314,0.71,0.72
674,826,174,188,0.78,0.44
674,826,202,240,0.78,0.74
674,826,168,208,0.83,0.31
674,826,174,173,0.81,0.82
674,826,165,179,0.81,0.32
674,826,163,184,0.84,0.79
674,826,131,238,0.82,0.26
674,826,155,203,0.84,0.5
674,826,215,230,0.77,0.69
674,826,124,169,0.87,0.75
674,826,150,183,0.81,0.65
674,826,166,240,0.81,0.85
674,826,164,211,0.84,0.52
674,826,206,206,0.77,0.67
674,826,175,205,0.72,0.96
674,826,151,191,0.79,0.83
674,826,133,243,0.7,0.97
674,826,116,220,0.84,0.26
674,826,210,221,0.77,0.76
674,826,145,206,0.82,0.5
674,826,155,233,0.86,0.33
674,826,86,123,0.86,1.0
674,826,133,232,0.8,0.53
674,826,150,189,0.85,0.43
674,826,187,262,0.76,0.61
674,826,157,294,0.76,0.7
674,826,108,173,0.82,0.76
674,826,126,258,0.79,0.54
674,826,182,263,0.76,0.69
674,826,141,258,0.81,0.63
674,826,93,172,0.84,0.97
674,826,123,163,0.87,0.36
674,826,189,219,0.79,0.7
674,826,139,230,0.78,0.35
674,826,141,263,0.81,0.65
674,826,193,259,0.74,0.77
674,826,183,240,0.83,0.75
674,826,166,184,0.76,0.6
674,826,205,271,0.78,0.61
674,826,147,224,0.86,0.28
674,826,173,243,0.8,0.44
674,826,165,139,0.84,0.53
674,826,168,218,0.81,0.57
674,826,162,218,0.77,0.39
674,826,180,229,0.83,0.6
674,826,183,260,0.81,0.63
674,826,144,215,0.8,0.5
674,826,136,254,0.78,0.4
674,826,177,239,0.81,0.6
674,826,126,264,0.84,0.45
674,826,132,202,0.79,0.5
674,826,150,171,0.77,0.79
674,826,156,181,0.85,0.32
674,826,120,232,0.84,0.3
674,826,150,258,0.79,0.61
674,826,158,226,0.83,0.35
674,826,179,253,0.79,0.76
674,826,118,179,0.85,0.55
674,826,168,213,0.83,0.45
674,826,188,213,0.81,0.58
674,826,184,234,0.74,0.51
674,826,168,243,0.72,0.98
674,826,143,193,0.82,0.7
674,826,152,235,0.83,0.84
674,826,168,228,0.78,0.57
674,826,194,247,0.74,0.51
674,826,225,207,0.77,0.54
674,826,121,171,0.82,0.59
674,826,155,164,0.84,0.45
674,826,165,240,0.81,0.51
674,826,123,235,0.8,0.32
674,826,147,250,0.78,0.32
674,826,169,211,0.82,0.66
674,826,176,259,0.77,0.42
674,826,152,159,0.86,0.39
674,826,178,246,0.78,0.55
